Date: 5/12/2015
From File
Magnet Field
C:\experiments\Alpha\Beamline\Scanfiles\Ichiro\2015_Alnico\XMCD_Co_Alnico_Lum.scn
Delay After Move (s): 0.50000000
Count Time (s): 2.00000000
Scan Number: 2
Stay at End: 1
Description Length: 0

Time of Day	Time (s)	Energy	Magnet Field	Z	Counter 0	Counter 1	Counter 2	Counter 3	Counter 6	Raw Magnet Voltage	Raw Magnet Current	Magnet Voltage	Magnet Current	Temperature A	Temperature B	Glowbar	Beam Current	Heater Power	Heater Range	Injection	Hall Probe 1	Hall Probe 2	Hall Probe 3	Hall Probe 4	AI 0	AI 1	Magnet Resistance	Gate	Energy	Aperture Position	Aperture Size	X	Y	Z	Theta	Magnet Field	Keithley Volt Source 22
02:49:24	146.75700378	774.00744629	0.50000000	55.60009384	343674.00000000	550813.00000000	0.00000000	85367.00000000	2000024.00000000	5.84275198	9.56852913	5.84980774	9.56746006	0.00000000	0.00000000	0.00000000	500.53268433	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.61142772	0.00000000	774.00744629	2.99994373	0.50011265	-0.50047618	-6.20968246	55.60009384	-231.95759583	0.50000000	0.00000000
02:49:28	150.64199829	773.99725342	-0.50000000	55.60009384	343667.00000000	553437.00000000	0.00000000	86444.00000000	2000024.00000000	-5.73097610	-9.56485939	-5.74409056	-9.56323910	0.00000000	0.00000000	0.00000000	500.44171143	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.60064358	0.00000000	773.99615479	2.99994373	0.50011265	-0.50047618	-6.20968246	55.60009384	-231.95759583	-0.50000000	0.00000000
02:49:32	154.49099731	774.50537109	0.50000000	55.60009384	343798.00000000	552088.00000000	0.00000000	85932.00000000	2000023.00000000	5.84161806	9.56877232	5.85984182	9.56544304	0.00000000	0.00000000	0.00000000	500.36331177	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.61261004	0.00000000	774.50421143	2.99994373	0.50011265	-0.50047618	-6.20968246	55.60009384	-231.95759583	0.50000000	0.00000000
02:49:36	158.38999939	774.50646973	-0.50000000	55.60009384	343819.00000000	554097.00000000	0.00000000	86248.00000000	2000023.00000000	-5.72801638	-9.56289101	-5.73917103	-9.56191444	0.00000000	0.00000000	0.00000000	500.28054810	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.60021216	0.00000000	774.50537109	2.99994373	0.50011265	-0.50047618	-6.20968246	55.60009384	-231.95759583	-0.50000000	0.00000000
02:49:40	162.34100342	775.00506592	0.50000000	55.60009384	344037.00000000	553963.00000000	0.00000000	84990.00000000	2000024.00000000	5.84892416	9.56874752	5.85818481	9.56749821	0.00000000	0.00000000	0.00000000	500.18594360	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.61230147	0.00000000	775.00390625	2.99994373	0.50011265	-0.50047618	-6.20968246	55.60009384	-231.95759583	0.50000000	0.00000000
02:49:43	166.10400391	775.00616455	-0.50000000	55.60009384	344050.00000000	555917.00000000	0.00000000	86502.00000000	2000024.00000000	-5.73451567	-9.56587029	-5.74604034	-9.56200027	0.00000000	0.00000000	0.00000000	500.11325073	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.60092789	0.00000000	775.00506592	2.99994373	0.50011265	-0.50047618	-6.20968246	55.60009384	-231.95759583	-0.50000000	0.00000000
02:49:47	170.00000000	775.20349121	0.50000000	55.60009384	344007.00000000	554704.00000000	0.00000000	85294.00000000	2000023.00000000	5.84352303	9.56883335	5.85605097	9.56665039	0.00000000	0.00000000	0.00000000	500.02246094	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.61213374	0.00000000	775.20690918	2.99994373	0.50011265	-0.50047618	-6.20968246	55.60009384	-231.95759583	0.50000000	0.00000000
02:49:51	173.98500061	775.19787598	-0.50000000	55.60009384	344514.00000000	556815.00000000	0.00000000	85942.00000000	2000023.00000000	-5.72889233	-9.56559944	-5.73591423	-9.56497860	0.00000000	0.00000000	0.00000000	500.66561890	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.59967929	0.00000000	775.20129395	2.99994373	0.50011265	-0.50047618	-6.20968246	55.60009384	-231.95759583	-0.50000000	0.00000000
02:49:55	177.87699890	775.45544434	0.50000000	55.60009384	344448.00000000	557226.00000000	0.00000000	83858.00000000	2000023.00000000	5.85013056	9.56798553	5.86186028	9.56675529	0.00000000	0.00000000	0.00000000	500.57559204	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.61273324	0.00000000	775.45428467	2.99994373	0.50011265	-0.50047618	-6.20968246	55.60009384	-231.95759583	0.50000000	0.00000000
02:49:59	181.73399353	775.45886230	-0.50000000	55.60009384	344266.00000000	558458.00000000	0.00000000	86103.00000000	2000023.00000000	-5.73550129	-9.56480885	-5.74683857	-9.56386852	0.00000000	0.00000000	0.00000000	500.48709106	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.60089159	0.00000000	775.45544434	2.99994373	0.50011265	-0.50047618	-6.20968246	55.60009384	-231.95759583	-0.50000000	0.00000000
02:50:03	185.75999451	775.70526123	0.50000000	55.60009384	344312.00000000	559639.00000000	0.00000000	83796.00000000	2000023.00000000	5.84575176	9.56590462	5.86413336	9.56281185	0.00000000	0.00000000	0.00000000	500.40451050	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.61322665	0.00000000	775.70410156	2.99994373	0.50011265	-0.50047618	-6.20968246	55.60009384	-231.95759583	0.50000000	0.00000000
02:50:07	189.66799927	775.70526123	-0.50000000	55.60009384	344274.00000000	560040.00000000	0.00000000	85565.00000000	2000023.00000000	-5.72989893	-9.56484985	-5.74031925	-9.56353855	0.00000000	0.00000000	0.00000000	500.31448364	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.60023063	0.00000000	775.70867920	2.99994373	0.50011265	-0.50047618	-6.20968246	55.60009384	-231.95759583	-0.50000000	0.00000000
02:50:11	193.59599304	775.95751953	0.50000000	55.60009384	344266.00000000	563377.00000000	0.00000000	82146.00000000	2000023.00000000	5.84703684	9.56885529	5.86180544	9.56708145	0.00000000	0.00000000	0.00000000	500.23818970	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.61270756	0.00000000	775.95635986	2.99994373	0.50011265	-0.50047618	-6.20968246	55.60009384	-231.95759583	0.50000000	0.00000000
02:50:15	197.45500183	775.94842529	-0.50000000	55.60009384	344110.00000000	563072.00000000	0.00000000	85302.00000000	2000023.00000000	-5.72935438	-9.56627655	-5.74083328	-9.56468964	0.00000000	0.00000000	0.00000000	500.14587402	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.60021269	0.00000000	775.94952393	2.99994373	0.50011265	-0.50047618	-6.20968246	55.60009384	-231.95759583	-0.50000000	0.00000000
02:50:19	201.38999939	776.20422363	0.50000000	55.60009384	344110.00000000	568591.00000000	0.00000000	80644.00000000	2000023.00000000	5.84891653	9.56852722	5.85928154	9.56612396	0.00000000	0.00000000	0.00000000	500.06311035	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.61250454	0.00000000	776.20306396	2.99994373	0.50011265	-0.50047618	-6.20968246	55.60009384	-231.95759583	0.50000000	0.00000000
02:50:23	205.30099487	776.20422363	-0.50000000	55.60009384	344145.00000000	567141.00000000	0.00000000	83560.00000000	2000023.00000000	-5.72918367	-9.56532860	-5.73903275	-9.56369591	0.00000000	0.00000000	0.00000000	499.98013306	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.60008657	0.00000000	776.20538330	2.99994373	0.50011265	-0.50047618	-6.20968246	55.60009384	-231.95759583	-0.50000000	0.00000000
02:50:27	209.34399414	776.44995117	0.50000000	55.60009384	344674.00000000	579574.00000000	0.00000000	77323.00000000	2000023.00000000	5.84529161	9.56641483	5.85294008	9.56514835	0.00000000	0.00000000	0.00000000	500.61660767	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.61190349	0.00000000	776.45788574	2.99994373	0.50011265	-0.50047618	-6.20968246	55.60009384	-231.95759583	0.50000000	0.00000000
02:50:30	213.10400391	776.45111084	-0.50000000	55.60009384	344536.00000000	575767.00000000	0.00000000	80846.00000000	2000023.00000000	-5.73415327	-9.56424713	-5.75181723	-9.56215477	0.00000000	0.00000000	0.00000000	500.53994751	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.60152185	0.00000000	776.44995117	2.99994373	0.50011265	-0.50047618	-6.20968246	55.60009384	-231.95759583	-0.50000000	0.00000000
02:50:34	217.13699341	776.70611572	0.50000000	55.60009384	344452.00000000	594229.00000000	0.00000000	72152.00000000	2000023.00000000	5.84383726	9.56860256	5.85168648	9.56761265	0.00000000	0.00000000	0.00000000	500.44476318	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.61161447	0.00000000	776.70727539	2.99994373	0.50011265	-0.50047618	-6.20968246	55.60009384	-231.95759583	0.50000000	0.00000000
02:50:38	220.94799805	776.70385742	-0.50000000	55.60009384	344420.00000000	588794.00000000	0.00000000	77013.00000000	2000023.00000000	-5.73110008	-9.56473732	-5.74398375	-9.56314468	0.00000000	0.00000000	0.00000000	500.36523437	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.60063881	0.00000000	776.70611572	2.99994373	0.50011265	-0.50047618	-6.20968246	55.60009384	-231.95759583	-0.50000000	0.00000000
02:50:42	224.88900757	776.95672607	0.50000000	55.60009384	344560.00000000	618963.00000000	0.00000000	66096.00000000	2000024.00000000	5.84240580	9.56962585	5.85482264	9.56777859	0.00000000	0.00000000	0.00000000	500.28607178	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.61193293	0.00000000	776.95672607	2.99994373	0.50011265	-0.50047618	-6.20968246	55.60009384	-231.95759583	0.50000000	0.00000000
02:50:46	228.72300720	776.94763184	-0.50000000	55.60009384	344547.00000000	608504.00000000	0.00000000	72263.00000000	2000023.00000000	-5.73239946	-9.56468868	-5.74620008	-9.56235123	0.00000000	0.00000000	0.00000000	500.19528198	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.60092157	0.00000000	776.94763184	2.99994373	0.50011265	-0.50047618	-6.20968246	55.60009384	-231.95759583	-0.50000000	0.00000000
02:50:50	232.58900452	777.20184326	0.50000000	55.60009384	344410.00000000	661635.00000000	0.00000000	56411.00000000	2000024.00000000	5.84804678	9.56944370	5.85635948	9.56903934	0.00000000	0.00000000	0.00000000	500.11764526	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.61201143	0.00000000	777.20861816	2.99994373	0.50011265	-0.50047618	-6.20968246	55.60009384	-231.95759583	0.50000000	0.00000000
02:50:54	236.43200684	777.20184326	-0.50000000	55.60009384	344296.00000000	639330.00000000	0.00000000	62954.00000000	2000023.00000000	-5.73228216	-9.56381893	-5.75011396	-9.56185722	0.00000000	0.00000000	0.00000000	500.03411865	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.60136157	0.00000000	777.19952393	2.99994373	0.50011265	-0.50047618	-6.20968246	55.60009384	-231.95759583	-0.50000000	0.00000000
02:50:58	240.33399963	777.45733643	0.50000000	55.60009384	344215.00000000	724057.00000000	0.00000000	43777.00000000	2000024.00000000	5.84627867	9.56764317	5.85469770	9.56720543	0.00000000	0.00000000	0.00000000	499.98089600	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.61195511	0.00000000	777.45617676	2.99994373	0.50011265	-0.50047618	-6.20968246	55.60009384	-231.95759583	0.50000000	0.00000000
02:51:01	244.16499329	777.45501709	-0.50000000	55.60009384	344763.00000000	690882.00000000	0.00000000	51480.00000000	2000023.00000000	-5.73476982	-9.56353664	-5.74392843	-9.56262398	0.00000000	0.00000000	0.00000000	500.63073730	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.60066527	0.00000000	777.45843506	2.99994373	0.50011265	-0.50047618	-6.20968246	55.60009384	-231.95759583	-0.50000000	0.00000000
02:51:06	248.55999756	777.50982666	0.50000000	55.60009384	344721.00000000	741174.00000000	0.00000000	41767.00000000	2000024.00000000	5.83967113	9.56783581	5.84238291	9.56745911	0.00000000	0.00000000	0.00000000	500.54165649	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.61065191	0.00000000	777.50866699	2.99994373	0.50011265	-0.50047618	-6.20968246	55.60009384	-231.95759583	0.50000000	0.00000000
